habitat,site,site.code,year,week,doy,plant.species,transect.section,flw.count.mean,flw.count.sum,flw.count.mean.per.meter
dry,Avery.Wash,AW,2015,6,168,Potentilla.pulcherrima,30to35,2,2,0.8
dry,Avery.Wash,AW,2015,6,168,Potentilla.pulcherrima,35to40,1,1,0.4
dry,Avery.Wash,AW,2015,6,168,Potentilla.pulcherrima,5to10,0,0,0
dry,Avery.Wash,AW,2015,6,168,Ranunculus.inamoenus,0to5,0,0,0
dry,Avery.Wash,AW,2015,6,168,Ranunculus.inamoenus,10to15,1,1,0.4
dry,Avery.Wash,AW,2015,6,168,Ranunculus.inamoenus,15to20,0,0,0
dry,Avery.Wash,AW,2015,6,168,Ranunculus.inamoenus,20to25,6,6,2.4
dry,Avery.Wash,AW,2015,6,168,Ranunculus.inamoenus,25to30,0,0,0
dry,Avery.Wash,AW,2015,6,168,Ranunculus.inamoenus,30to35,0,0,0
dry,Avery.Wash,AW,2015,6,168,Ranunculus.inamoenus,35to40,0,0,0
dry,Avery.Wash,AW,2015,6,168,Ranunculus.inamoenus,5to10,0,0,0
dry,Avery.Wash,AW,2015,6,168,Taraxacum.officinale,0to5,0,0,0
dry,Avery.Wash,AW,2015,6,168,Taraxacum.officinale,10to15,0,0,0
dry,Avery.Wash,AW,2015,6,168,Taraxacum.officinale,15to20,2,2,0.8
dry,Avery.Wash,AW,2015,6,168,Taraxacum.officinale,20to25,0,0,0
dry,Avery.Wash,AW,2015,6,168,Taraxacum.officinale,25to30,0,0,0
dry,Avery.Wash,AW,2015,6,168,Taraxacum.officinale,30to35,1,1,0.4
dry,Avery.Wash,AW,2015,6,168,Taraxacum.officinale,35to40,2,2,0.8
dry,Avery.Wash,AW,2015,6,168,Taraxacum.officinale,5to10,1,1,0.4
dry,Avery.Wash,AW,2015,7,177,Delphinium.nuttallianum,0to5,12,12,4.8
dry,Avery.Wash,AW,2015,7,177,Delphinium.nuttallianum,10to15,5,5,2
dry,Avery.Wash,AW,2015,7,177,Delphinium.nuttallianum,15to20,0,0,0
dry,Avery.Wash,AW,2015,7,177,Delphinium.nuttallianum,20to25,0,0,0
dry,Avery.Wash,AW,2015,7,177,Delphinium.nuttallianum,25to30,0,0,0
dry,Avery.Wash,AW,2015,7,177,Delphinium.nuttallianum,30to35,0,0,0
dry,Avery.Wash,AW,2015,7,177,Delphinium.nuttallianum,35to40,0,0,0
dry,Avery.Wash,AW,2015,7,177,Delphinium.nuttallianum,5to10,0,0,0
dry,Avery.Wash,AW,2015,7,177,Dugaldia.hoopesii,0to5,0,0,0
dry,Avery.Wash,AW,2015,7,177,Dugaldia.hoopesii,10to15,0,0,0
dry,Avery.Wash,AW,2015,7,177,Dugaldia.hoopesii,15to20,7,7,2.8
dry,Avery.Wash,AW,2015,7,177,Dugaldia.hoopesii,20to25,0,0,0
dry,Avery.Wash,AW,2015,7,177,Dugaldia.hoopesii,25to30,0,0,0
dry,Avery.Wash,AW,2015,7,177,Dugaldia.hoopesii,30to35,0,0,0
dry,Avery.Wash,AW,2015,7,177,Dugaldia.hoopesii,35to40,0,0,0
dry,Avery.Wash,AW,2015,7,177,Dugaldia.hoopesii,5to10,2,2,0.8
dry,Avery.Wash,AW,2015,7,177,Fragaria.virginiana,0to5,0,0,0
dry,Avery.Wash,AW,2015,7,177,Fragaria.virginiana,10to15,0,0,0
dry,Avery.Wash,AW,2015,7,177,Fragaria.virginiana,15to20,0,0,0
dry,Avery.Wash,AW,2015,7,177,Fragaria.virginiana,20to25,0,0,0
dry,Avery.Wash,AW,2015,7,177,Fragaria.virginiana,25to30,0,0,0
dry,Avery.Wash,AW,2015,7,177,Fragaria.virginiana,30to35,3,3,1.2
dry,Avery.Wash,AW,2015,7,177,Fragaria.virginiana,35to40,4,4,1.6
dry,Avery.Wash,AW,2015,7,177,Fragaria.virginiana,5to10,0,0,0
dry,Avery.Wash,AW,2015,7,177,Lathyrus.leucanthus,0to5,5,5,2
dry,Avery.Wash,AW,2015,7,177,Lathyrus.leucanthus,10to15,48,48,19.2
dry,Avery.Wash,AW,2015,7,177,Lathyrus.leucanthus,15to20,95,95,38
dry,Avery.Wash,AW,2015,7,177,Lathyrus.leucanthus,20to25,0,0,0
dry,Avery.Wash,AW,2015,7,177,Lathyrus.leucanthus,25to30,26,26,10.4
dry,Avery.Wash,AW,2015,7,177,Lathyrus.leucanthus,30to35,73,73,29.2
dry,Avery.Wash,AW,2015,7,177,Lathyrus.leucanthus,35to40,44,44,17.6
dry,Avery.Wash,AW,2015,7,177,Lathyrus.leucanthus,5to10,14,14,5.6
dry,Avery.Wash,AW,2015,7,177,Mertensia.ciliata,0to5,0,0,0
dry,Avery.Wash,AW,2015,7,177,Mertensia.ciliata,10to15,0,0,0
dry,Avery.Wash,AW,2015,7,177,Mertensia.ciliata,15to20,0,0,0
dry,Avery.Wash,AW,2015,7,177,Mertensia.ciliata,20to25,2,2,0.8
dry,Avery.Wash,AW,2015,7,177,Mertensia.ciliata,25to30,0,0,0
dry,Avery.Wash,AW,2015,7,177,Mertensia.ciliata,30to35,0,0,0
dry,Avery.Wash,AW,2015,7,177,Mertensia.ciliata,35to40,0,0,0
dry,Avery.Wash,AW,2015,7,177,Mertensia.ciliata,5to10,0,0,0
dry,Avery.Wash,AW,2015,7,177,Potentilla.pulcherrima,0to5,26,26,10.4
dry,Avery.Wash,AW,2015,7,177,Potentilla.pulcherrima,10to15,43,43,17.2
dry,Avery.Wash,AW,2015,7,177,Potentilla.pulcherrima,15to20,29,29,11.6
dry,Avery.Wash,AW,2015,7,177,Potentilla.pulcherrima,20to25,14,14,5.6
dry,Avery.Wash,AW,2015,7,177,Potentilla.pulcherrima,25to30,42,42,16.8
dry,Avery.Wash,AW,2015,7,177,Potentilla.pulcherrima,30to35,17,17,6.8
dry,Avery.Wash,AW,2015,7,177,Potentilla.pulcherrima,35to40,41,41,16.4
dry,Avery.Wash,AW,2015,7,177,Potentilla.pulcherrima,5to10,17,17,6.8
dry,Avery.Wash,AW,2015,7,177,Ranunculus.inamoenus,0to5,0,0,0
dry,Avery.Wash,AW,2015,7,177,Ranunculus.inamoenus,10to15,2,2,0.8
dry,Avery.Wash,AW,2015,7,177,Ranunculus.inamoenus,15to20,2,2,0.8
dry,Avery.Wash,AW,2015,7,177,Ranunculus.inamoenus,20to25,6,6,2.4
dry,Avery.Wash,AW,2015,7,177,Ranunculus.inamoenus,25to30,2,2,0.8
dry,Avery.Wash,AW,2015,7,177,Ranunculus.inamoenus,30to35,0,0,0
dry,Avery.Wash,AW,2015,7,177,Ranunculus.inamoenus,35to40,0,0,0
dry,Avery.Wash,AW,2015,7,177,Ranunculus.inamoenus,5to10,0,0,0
dry,Avery.Wash,AW,2015,8,183,Delphinium.nuttallianum,0to5,1,1,0.4
dry,Avery.Wash,AW,2015,8,183,Delphinium.nuttallianum,10to15,0,0,0
dry,Avery.Wash,AW,2015,8,183,Delphinium.nuttallianum,15to20,0,0,0
dry,Avery.Wash,AW,2015,8,183,Delphinium.nuttallianum,20to25,0,0,0
dry,Avery.Wash,AW,2015,8,183,Delphinium.nuttallianum,25to30,0,0,0
dry,Avery.Wash,AW,2015,8,183,Delphinium.nuttallianum,30to35,0,0,0
dry,Avery.Wash,AW,2015,8,183,Delphinium.nuttallianum,35to40,0,0,0
dry,Avery.Wash,AW,2015,8,183,Delphinium.nuttallianum,5to10,0,0,0
dry,Avery.Wash,AW,2015,8,183,Dugaldia.hoopesii,0to5,0,0,0
dry,Avery.Wash,AW,2015,8,183,Dugaldia.hoopesii,10to15,0,0,0
dry,Avery.Wash,AW,2015,8,183,Dugaldia.hoopesii,15to20,12,12,4.8
dry,Avery.Wash,AW,2015,8,183,Dugaldia.hoopesii,20to25,1,1,0.4
dry,Avery.Wash,AW,2015,8,183,Dugaldia.hoopesii,25to30,1,1,0.4
dry,Avery.Wash,AW,2015,8,183,Dugaldia.hoopesii,30to35,2,2,0.8
dry,Avery.Wash,AW,2015,8,183,Dugaldia.hoopesii,35to40,0,0,0
dry,Avery.Wash,AW,2015,8,183,Dugaldia.hoopesii,5to10,6,6,2.4
dry,Avery.Wash,AW,2015,8,183,Helianthella.quinquenervis,0to5,1,1,0.4
dry,Avery.Wash,AW,2015,8,183,Helianthella.quinquenervis,10to15,5,5,2
dry,Avery.Wash,AW,2015,8,183,Helianthella.quinquenervis,15to20,0,0,0
dry,Avery.Wash,AW,2015,8,183,Helianthella.quinquenervis,20to25,0,0,0
dry,Avery.Wash,AW,2015,8,183,Helianthella.quinquenervis,25to30,0,0,0
dry,Avery.Wash,AW,2015,8,183,Helianthella.quinquenervis,30to35,3,3,1.2
dry,Avery.Wash,AW,2015,8,183,Helianthella.quinquenervis,35to40,3,3,1.2
dry,Avery.Wash,AW,2015,8,183,Helianthella.quinquenervis,5to10,0,0,0
dry,Avery.Wash,AW,2015,8,183,Lathyrus.leucanthus,0to5,23,23,9.2
dry,Avery.Wash,AW,2015,8,183,Lathyrus.leucanthus,10to15,28,28,11.2
dry,Avery.Wash,AW,2015,8,183,Lathyrus.leucanthus,15to20,268,268,107.2
dry,Avery.Wash,AW,2015,8,183,Lathyrus.leucanthus,20to25,51,51,20.4
dry,Avery.Wash,AW,2015,8,183,Lathyrus.leucanthus,25to30,59,59,23.6
dry,Avery.Wash,AW,2015,8,183,Lathyrus.leucanthus,30to35,62,62,24.8
dry,Avery.Wash,AW,2015,8,183,Lathyrus.leucanthus,35to40,53,53,21.2
dry,Avery.Wash,AW,2015,8,183,Lathyrus.leucanthus,5to10,25,25,10
dry,Avery.Wash,AW,2015,8,183,Mertensia.fusiformis,0to5,0,0,0
dry,Avery.Wash,AW,2015,8,183,Mertensia.fusiformis,10to15,0,0,0
dry,Avery.Wash,AW,2015,8,183,Mertensia.fusiformis,15to20,0,0,0
dry,Avery.Wash,AW,2015,8,183,Mertensia.fusiformis,20to25,1,1,0.4
dry,Avery.Wash,AW,2015,8,183,Mertensia.fusiformis,25to30,0,0,0
dry,Avery.Wash,AW,2015,8,183,Mertensia.fusiformis,30to35,0,0,0
dry,Avery.Wash,AW,2015,8,183,Mertensia.fusiformis,35to40,0,0,0
dry,Avery.Wash,AW,2015,8,183,Mertensia.fusiformis,5to10,0,0,0
dry,Avery.Wash,AW,2015,8,183,Potentilla.pulcherrima,0to5,25,25,10
dry,Avery.Wash,AW,2015,8,183,Potentilla.pulcherrima,10to15,45,45,18
dry,Avery.Wash,AW,2015,8,183,Potentilla.pulcherrima,15to20,57,57,22.8
dry,Avery.Wash,AW,2015,8,183,Potentilla.pulcherrima,20to25,23,23,9.2
dry,Avery.Wash,AW,2015,8,183,Potentilla.pulcherrima,25to30,57,57,22.8
dry,Avery.Wash,AW,2015,8,183,Potentilla.pulcherrima,30to35,27,27,10.8
dry,Avery.Wash,AW,2015,8,183,Potentilla.pulcherrima,35to40,68,68,27.2
dry,Avery.Wash,AW,2015,8,183,Potentilla.pulcherrima,5to10,30,30,12
dry,Avery.Wash,AW,2015,8,183,Ranunculus.inamoenus,0to5,0,0,0
dry,Avery.Wash,AW,2015,8,183,Ranunculus.inamoenus,10to15,0,0,0
dry,Avery.Wash,AW,2015,8,183,Ranunculus.inamoenus,15to20,0,0,0
dry,Avery.Wash,AW,2015,8,183,Ranunculus.inamoenus,20to25,3,3,1.2
dry,Avery.Wash,AW,2015,8,183,Ranunculus.inamoenus,25to30,0,0,0
dry,Avery.Wash,AW,2015,8,183,Ranunculus.inamoenus,30to35,0,0,0
dry,Avery.Wash,AW,2015,8,183,Ranunculus.inamoenus,35to40,0,0,0
dry,Avery.Wash,AW,2015,8,183,Ranunculus.inamoenus,5to10,0,0,0
dry,Avery.Wash,AW,2015,8,183,Senecio.crassulus,0to5,0,0,0
dry,Avery.Wash,AW,2015,8,183,Senecio.crassulus,10to15,0,0,0
dry,Avery.Wash,AW,2015,8,183,Senecio.crassulus,15to20,0,0,0
dry,Avery.Wash,AW,2015,8,183,Senecio.crassulus,20to25,0,0,0
dry,Avery.Wash,AW,2015,8,183,Senecio.crassulus,25to30,0,0,0
dry,Avery.Wash,AW,2015,8,183,Senecio.crassulus,30to35,0,0,0
dry,Avery.Wash,AW,2015,8,183,Senecio.crassulus,35to40,7,7,2.8
dry,Avery.Wash,AW,2015,8,183,Senecio.crassulus,5to10,2,2,0.8
dry,Avery.Wash,AW,2015,8,183,Taraxacum.officinale,0to5,1,1,0.4
dry,Avery.Wash,AW,2015,8,183,Taraxacum.officinale,10to15,0,0,0
dry,Avery.Wash,AW,2015,8,183,Taraxacum.officinale,15to20,0,0,0
dry,Avery.Wash,AW,2015,8,183,Taraxacum.officinale,20to25,0,0,0
dry,Avery.Wash,AW,2015,8,183,Taraxacum.officinale,25to30,0,0,0
dry,Avery.Wash,AW,2015,8,183,Taraxacum.officinale,30to35,0,0,0
dry,Avery.Wash,AW,2015,8,183,Taraxacum.officinale,35to40,0,0,0
dry,Avery.Wash,AW,2015,8,183,Taraxacum.officinale,5to10,0,0,0
dry,Avery.Wash,AW,2015,8,183,Vicia.americana,0to5,36,36,14.4
dry,Avery.Wash,AW,2015,8,183,Vicia.americana,10to15,0,0,0
dry,Avery.Wash,AW,2015,8,183,Vicia.americana,15to20,0,0,0
dry,Avery.Wash,AW,2015,8,183,Vicia.americana,20to25,0,0,0
dry,Avery.Wash,AW,2015,8,183,Vicia.americana,25to30,6,6,2.4
dry,Avery.Wash,AW,2015,8,183,Vicia.americana,30to35,0,0,0
dry,Avery.Wash,AW,2015,8,183,Vicia.americana,35to40,0,0,0
dry,Avery.Wash,AW,2015,8,183,Vicia.americana,5to10,6,6,2.4
dry,Avery.Wash,AW,2015,9,191,Collomia.linearis,0to5,15,15,6
dry,Avery.Wash,AW,2015,9,191,Collomia.linearis,10to15,0,0,0
dry,Avery.Wash,AW,2015,9,191,Collomia.linearis,15to20,0,0,0
dry,Avery.Wash,AW,2015,9,191,Collomia.linearis,20to25,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Collomia.linearis,25to30,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Collomia.linearis,30to35,0,0,0
dry,Avery.Wash,AW,2015,9,191,Collomia.linearis,35to40,0,0,0
dry,Avery.Wash,AW,2015,9,191,Collomia.linearis,5to10,3,3,1.2
dry,Avery.Wash,AW,2015,9,191,Dugaldia.hoopesii,0to5,3,3,1.2
dry,Avery.Wash,AW,2015,9,191,Dugaldia.hoopesii,10to15,0,0,0
dry,Avery.Wash,AW,2015,9,191,Dugaldia.hoopesii,15to20,10,10,4
dry,Avery.Wash,AW,2015,9,191,Dugaldia.hoopesii,20to25,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Dugaldia.hoopesii,25to30,0,0,0
dry,Avery.Wash,AW,2015,9,191,Dugaldia.hoopesii,30to35,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Dugaldia.hoopesii,35to40,0,0,0
dry,Avery.Wash,AW,2015,9,191,Dugaldia.hoopesii,5to10,9,9,3.6
dry,Avery.Wash,AW,2015,9,191,Erigeron.flagellaris,0to5,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.flagellaris,10to15,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.flagellaris,15to20,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.flagellaris,20to25,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.flagellaris,25to30,3,3,1.2
dry,Avery.Wash,AW,2015,9,191,Erigeron.flagellaris,30to35,46,46,18.4
dry,Avery.Wash,AW,2015,9,191,Erigeron.flagellaris,35to40,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.flagellaris,5to10,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.speciosus,0to5,5,5,2
dry,Avery.Wash,AW,2015,9,191,Erigeron.speciosus,10to15,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.speciosus,15to20,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.speciosus,20to25,1,1,0.4
dry,Avery.Wash,AW,2015,9,191,Erigeron.speciosus,25to30,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Erigeron.speciosus,30to35,0,0,0
dry,Avery.Wash,AW,2015,9,191,Erigeron.speciosus,35to40,1,1,0.4
dry,Avery.Wash,AW,2015,9,191,Erigeron.speciosus,5to10,3,3,1.2
dry,Avery.Wash,AW,2015,9,191,Helianthella.quinquenervis,0to5,0,0,0
dry,Avery.Wash,AW,2015,9,191,Helianthella.quinquenervis,10to15,8,8,3.2
dry,Avery.Wash,AW,2015,9,191,Helianthella.quinquenervis,15to20,0,0,0
dry,Avery.Wash,AW,2015,9,191,Helianthella.quinquenervis,20to25,0,0,0
dry,Avery.Wash,AW,2015,9,191,Helianthella.quinquenervis,25to30,0,0,0
dry,Avery.Wash,AW,2015,9,191,Helianthella.quinquenervis,30to35,4,4,1.6
dry,Avery.Wash,AW,2015,9,191,Helianthella.quinquenervis,35to40,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Helianthella.quinquenervis,5to10,0,0,0
dry,Avery.Wash,AW,2015,9,191,Lathyrus.leucanthus,0to5,1,1,0.4
dry,Avery.Wash,AW,2015,9,191,Lathyrus.leucanthus,10to15,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Lathyrus.leucanthus,15to20,87,87,34.8
dry,Avery.Wash,AW,2015,9,191,Lathyrus.leucanthus,20to25,14,14,5.6
dry,Avery.Wash,AW,2015,9,191,Lathyrus.leucanthus,25to30,5,5,2
dry,Avery.Wash,AW,2015,9,191,Lathyrus.leucanthus,30to35,6,6,2.4
dry,Avery.Wash,AW,2015,9,191,Lathyrus.leucanthus,35to40,5,5,2
dry,Avery.Wash,AW,2015,9,191,Lathyrus.leucanthus,5to10,0,0,0
dry,Avery.Wash,AW,2015,9,191,Potentilla.pulcherrima,0to5,21,21,8.4
dry,Avery.Wash,AW,2015,9,191,Potentilla.pulcherrima,10to15,40,40,16
dry,Avery.Wash,AW,2015,9,191,Potentilla.pulcherrima,15to20,30,30,12
dry,Avery.Wash,AW,2015,9,191,Potentilla.pulcherrima,20to25,36,36,14.4
dry,Avery.Wash,AW,2015,9,191,Potentilla.pulcherrima,25to30,50,50,20
dry,Avery.Wash,AW,2015,9,191,Potentilla.pulcherrima,30to35,10,10,4
dry,Avery.Wash,AW,2015,9,191,Potentilla.pulcherrima,35to40,26,26,10.4
dry,Avery.Wash,AW,2015,9,191,Potentilla.pulcherrima,5to10,46,46,18.4
dry,Avery.Wash,AW,2015,9,191,Ranunculus.inamoenus,0to5,0,0,0
dry,Avery.Wash,AW,2015,9,191,Ranunculus.inamoenus,10to15,0,0,0
dry,Avery.Wash,AW,2015,9,191,Ranunculus.inamoenus,15to20,0,0,0
dry,Avery.Wash,AW,2015,9,191,Ranunculus.inamoenus,20to25,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Ranunculus.inamoenus,25to30,0,0,0
dry,Avery.Wash,AW,2015,9,191,Ranunculus.inamoenus,30to35,0,0,0
dry,Avery.Wash,AW,2015,9,191,Ranunculus.inamoenus,35to40,0,0,0
dry,Avery.Wash,AW,2015,9,191,Ranunculus.inamoenus,5to10,0,0,0
dry,Avery.Wash,AW,2015,9,191,Senecio.crassulus,0to5,0,0,0
dry,Avery.Wash,AW,2015,9,191,Senecio.crassulus,10to15,0,0,0
dry,Avery.Wash,AW,2015,9,191,Senecio.crassulus,15to20,0,0,0
dry,Avery.Wash,AW,2015,9,191,Senecio.crassulus,20to25,0,0,0
dry,Avery.Wash,AW,2015,9,191,Senecio.crassulus,25to30,0,0,0
dry,Avery.Wash,AW,2015,9,191,Senecio.crassulus,30to35,0,0,0
dry,Avery.Wash,AW,2015,9,191,Senecio.crassulus,35to40,10,10,4
dry,Avery.Wash,AW,2015,9,191,Senecio.crassulus,5to10,4,4,1.6
dry,Avery.Wash,AW,2015,9,191,Solidago.multiradiata,0to5,0,0,0
dry,Avery.Wash,AW,2015,9,191,Solidago.multiradiata,10to15,0,0,0
dry,Avery.Wash,AW,2015,9,191,Solidago.multiradiata,15to20,0,0,0
dry,Avery.Wash,AW,2015,9,191,Solidago.multiradiata,20to25,0,0,0
dry,Avery.Wash,AW,2015,9,191,Solidago.multiradiata,25to30,0,0,0
dry,Avery.Wash,AW,2015,9,191,Solidago.multiradiata,30to35,0,0,0
dry,Avery.Wash,AW,2015,9,191,Solidago.multiradiata,35to40,16,16,6.4
dry,Avery.Wash,AW,2015,9,191,Solidago.multiradiata,5to10,0,0,0
dry,Avery.Wash,AW,2015,9,191,Vicia.americana,0to5,16,16,6.4
dry,Avery.Wash,AW,2015,9,191,Vicia.americana,10to15,25,25,10
dry,Avery.Wash,AW,2015,9,191,Vicia.americana,15to20,0,0,0
dry,Avery.Wash,AW,2015,9,191,Vicia.americana,20to25,0,0,0
dry,Avery.Wash,AW,2015,9,191,Vicia.americana,25to30,2,2,0.8
dry,Avery.Wash,AW,2015,9,191,Vicia.americana,30to35,0,0,0
dry,Avery.Wash,AW,2015,9,191,Vicia.americana,35to40,0,0,0
dry,Avery.Wash,AW,2015,9,191,Vicia.americana,5to10,5,5,2
dry,Avery.Wash,AW,2015,10,197,Achillea.millefolium,0to5,0,0,0
dry,Avery.Wash,AW,2015,10,197,Achillea.millefolium,10to15,0,0,0
dry,Avery.Wash,AW,2015,10,197,Achillea.millefolium,15to20,0,0,0
dry,Avery.Wash,AW,2015,10,197,Achillea.millefolium,20to25,4,4,1.6
dry,Avery.Wash,AW,2015,10,197,Achillea.millefolium,25to30,0,0,0
dry,Avery.Wash,AW,2015,10,197,Achillea.millefolium,30to35,0,0,0
dry,Avery.Wash,AW,2015,10,197,Achillea.millefolium,35to40,0,0,0
dry,Avery.Wash,AW,2015,10,197,Achillea.millefolium,5to10,0,0,0
dry,Avery.Wash,AW,2015,10,197,Collomia.linearis,0to5,30,30,12
dry,Avery.Wash,AW,2015,10,197,Collomia.linearis,10to15,0,0,0
dry,Avery.Wash,AW,2015,10,197,Collomia.linearis,15to20,0,0,0
dry,Avery.Wash,AW,2015,10,197,Collomia.linearis,20to25,4,4,1.6
dry,Avery.Wash,AW,2015,10,197,Collomia.linearis,25to30,0,0,0
dry,Avery.Wash,AW,2015,10,197,Collomia.linearis,30to35,0,0,0
dry,Avery.Wash,AW,2015,10,197,Collomia.linearis,35to40,0,0,0
dry,Avery.Wash,AW,2015,10,197,Collomia.linearis,5to10,12,12,4.8
dry,Avery.Wash,AW,2015,10,197,Dugaldia.hoopesii,0to5,3,3,1.2
dry,Avery.Wash,AW,2015,10,197,Dugaldia.hoopesii,10to15,0,0,0
dry,Avery.Wash,AW,2015,10,197,Dugaldia.hoopesii,15to20,8,8,3.2
dry,Avery.Wash,AW,2015,10,197,Dugaldia.hoopesii,20to25,5,5,2
dry,Avery.Wash,AW,2015,10,197,Dugaldia.hoopesii,25to30,0,0,0
dry,Avery.Wash,AW,2015,10,197,Dugaldia.hoopesii,30to35,2,2,0.8
dry,Avery.Wash,AW,2015,10,197,Dugaldia.hoopesii,35to40,0,0,0
dry,Avery.Wash,AW,2015,10,197,Dugaldia.hoopesii,5to10,6,6,2.4
dry,Avery.Wash,AW,2015,10,197,Erigeron.elatior,0to5,13,13,5.2
dry,Avery.Wash,AW,2015,10,197,Erigeron.elatior,10to15,2,2,0.8
dry,Avery.Wash,AW,2015,10,197,Erigeron.elatior,15to20,1,1,0.4
dry,Avery.Wash,AW,2015,10,197,Erigeron.elatior,20to25,6,6,2.4
dry,Avery.Wash,AW,2015,10,197,Erigeron.elatior,25to30,3,3,1.2
dry,Avery.Wash,AW,2015,10,197,Erigeron.elatior,30to35,0,0,0
dry,Avery.Wash,AW,2015,10,197,Erigeron.elatior,35to40,4,4,1.6
dry,Avery.Wash,AW,2015,10,197,Erigeron.elatior,5to10,9,9,3.6
dry,Avery.Wash,AW,2015,10,197,Erigeron.flagellaris,0to5,0,0,0
dry,Avery.Wash,AW,2015,10,197,Erigeron.flagellaris,10to15,0,0,0
dry,Avery.Wash,AW,2015,10,197,Erigeron.flagellaris,15to20,0,0,0
dry,Avery.Wash,AW,2015,10,197,Erigeron.flagellaris,20to25,0,0,0
dry,Avery.Wash,AW,2015,10,197,Erigeron.flagellaris,25to30,14,14,5.6
dry,Avery.Wash,AW,2015,10,197,Erigeron.flagellaris,30to35,64,64,25.6
dry,Avery.Wash,AW,2015,10,197,Erigeron.flagellaris,35to40,0,0,0
dry,Avery.Wash,AW,2015,10,197,Erigeron.flagellaris,5to10,0,0,0
dry,Avery.Wash,AW,2015,10,197,Helianthella.quinquenervis,0to5,0,0,0
dry,Avery.Wash,AW,2015,10,197,Helianthella.quinquenervis,10to15,17,17,6.8
dry,Avery.Wash,AW,2015,10,197,Helianthella.quinquenervis,15to20,4,4,1.6
dry,Avery.Wash,AW,2015,10,197,Helianthella.quinquenervis,20to25,0,0,0
dry,Avery.Wash,AW,2015,10,197,Helianthella.quinquenervis,25to30,0,0,0
dry,Avery.Wash,AW,2015,10,197,Helianthella.quinquenervis,30to35,0,0,0
dry,Avery.Wash,AW,2015,10,197,Helianthella.quinquenervis,35to40,0,0,0
dry,Avery.Wash,AW,2015,10,197,Helianthella.quinquenervis,5to10,0,0,0
dry,Avery.Wash,AW,2015,10,197,Lathyrus.leucanthus,0to5,0,0,0
dry,Avery.Wash,AW,2015,10,197,Lathyrus.leucanthus,10to15,0,0,0
dry,Avery.Wash,AW,2015,10,197,Lathyrus.leucanthus,15to20,29,29,11.6
dry,Avery.Wash,AW,2015,10,197,Lathyrus.leucanthus,20to25,12,12,4.8
dry,Avery.Wash,AW,2015,10,197,Lathyrus.leucanthus,25to30,0,0,0
dry,Avery.Wash,AW,2015,10,197,Lathyrus.leucanthus,30to35,0,0,0
dry,Avery.Wash,AW,2015,10,197,Lathyrus.leucanthus,35to40,0,0,0
dry,Avery.Wash,AW,2015,10,197,Lathyrus.leucanthus,5to10,0,0,0
dry,Avery.Wash,AW,2015,10,197,Ligusticum.porteri,0to5,0,0,0
dry,Avery.Wash,AW,2015,10,197,Ligusticum.porteri,10to15,17,17,6.8
dry,Avery.Wash,AW,2015,10,197,Ligusticum.porteri,15to20,4,4,1.6
dry,Avery.Wash,AW,2015,10,197,Ligusticum.porteri,20to25,0,0,0
dry,Avery.Wash,AW,2015,10,197,Ligusticum.porteri,25to30,0,0,0
dry,Avery.Wash,AW,2015,10,197,Ligusticum.porteri,30to35,0,0,0
dry,Avery.Wash,AW,2015,10,197,Ligusticum.porteri,35to40,0,0,0
dry,Avery.Wash,AW,2015,10,197,Ligusticum.porteri,5to10,0,0,0
dry,Avery.Wash,AW,2015,10,197,Potentilla.pulcherrima,0to5,47,47,18.8
dry,Avery.Wash,AW,2015,10,197,Potentilla.pulcherrima,10to15,88,88,35.2
dry,Avery.Wash,AW,2015,10,197,Potentilla.pulcherrima,15to20,67,67,26.8
dry,Avery.Wash,AW,2015,10,197,Potentilla.pulcherrima,20to25,66,66,26.4
dry,Avery.Wash,AW,2015,10,197,Potentilla.pulcherrima,25to30,86,86,34.4
dry,Avery.Wash,AW,2015,10,197,Potentilla.pulcherrima,30to35,16,16,6.4
dry,Avery.Wash,AW,2015,10,197,Potentilla.pulcherrima,35to40,52,52,20.8
dry,Avery.Wash,AW,2015,10,197,Potentilla.pulcherrima,5to10,90,90,36
dry,Avery.Wash,AW,2015,10,197,Solidago.multiradiata,0to5,0,0,0
dry,Avery.Wash,AW,2015,10,197,Solidago.multiradiata,10to15,0,0,0
dry,Avery.Wash,AW,2015,10,197,Solidago.multiradiata,15to20,0,0,0
dry,Avery.Wash,AW,2015,10,197,Solidago.multiradiata,20to25,0,0,0
dry,Avery.Wash,AW,2015,10,197,Solidago.multiradiata,25to30,3,3,1.2
