site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,flw.per.meter.sum.week,flw.count.sum.week
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,w,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,bifarius,q,ft,NA,NA,NA,NA
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar.and.pollen,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar.and.pollen,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,ft,NA,NA,NA,NA
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,flavifrons,q,frg,Distegia.involucrata,nectar,NA,NA
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,mixtus,w,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar.and.pollen,0.4,4
Stormy.Pass,SP,2022,11-Jun-22,162,5,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,w,frg,Delphinium.nuttallianum,nectar,41.1,411
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,dry,d,1,Bombus,insularis,q,ns,NA,NA,NA,NA
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,dry,d,1,Bombus,mixtus,q,frg,Distegia.involucrata,nectar,NA,NA
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,dry,d,1,Bombus,flavifrons,q,frg,Distegia.involucrata,nectar,NA,NA
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,2.4,24
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,dry,d,1,Bombus,flavifrons,q,frg,Distegia.involucrata,nectar,NA,NA
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,2.4,24
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,17.6,176
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Castilleja.sulphurea,pollen,NA,NA
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,appositus,q,ft,NA,NA,NA,NA
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,insularis,q,ns,NA,NA,NA,NA
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,insularis,q,frg,Hydrophyllum.fendleri,nectar,16,160
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,16,160
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,16,160
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,rufocinctus,q,frg,Hydrophyllum.fendleri,nectar,16,160
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,9.5,95
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Hydrophyllum.fendleri,nectar,16,160
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Hydrophyllum.fendleri,nectar.and.pollen,16,160
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Hydrophyllum.fendleri,nectar.and.pollen,16,160
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar,9.5,95
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar.and.pollen,9.5,95
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,dry,d,1,Bombus,bifarius,q,ns,NA,NA,NA,NA
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Dugaldia.hoopesii,nectar,6.3999999999999995,64
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,dry,d,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,6.3999999999999995,64
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,dry,d,1,Bombus,flavifrons,q,frg,Distegia.involucrata,nectar.and.pollen,NA,NA
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,dry,d,1,Bombus,appositus,q,ft,NA,NA,NA,NA
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,aspen,a,1,Bombus,appositus,q,ft,NA,NA,NA,NA
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,aspen,a,1,Bombus,insularis,q,frg,Hydrophyllum.fendleri,nectar,16,160
Avery.Wash,AW,2022,1-Jul-22,182,8,JEO,10:50:00,11:50:00,60,partly.cloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,16,160
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Prunella.vulgaris,nectar,NA,NA
Avery.Wash,AW,2022,24-Jun-22,175,7,JEO,10:55:00,11:55:00,60,partly.cloudy.warm.rain,dry,d,1,Bombus,appositus,w,frg,Lathyrus.leucanthus,nectar,25.3,253
Frogs.Pond,FP,2022,22-Jun-22,173,7,JEO,16:20:00,17:20:00,60,partly.cloudy.warm,aspen,a,1,Bombus,appositus,w,frg,Lathyrus.leucanthus,nectar,43.3,433
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Hydrophyllum.fendleri,nectar.and.pollen,4.3999999999999995,44
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Hydrophyllum.fendleri,nectar.and.pollen,4.3999999999999995,44
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Hydrophyllum.fendleri,nectar.and.pollen,4.3999999999999995,44
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Mertensia.ciliata,nectar.and.pollen,1.5,15
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Mertensia.ciliata,nectar.and.pollen,1.5,15
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Stormy.Pass,SP,2022,30-Jun-22,181,8,JEO,14:25:00,15:25:00,60,partly.cloudy.mild.windy,dry,d,1,Bombus,appositus,w,frg,Delphinium.nuttallianum,nectar,0.2,2
Stormy.Pass,SP,2022,30-Jun-22,181,8,JEO,14:25:00,15:25:00,60,partly.cloudy.mild.windy,dry,d,1,Bombus,appositus,w,frg,Lathyrus.leucanthus,nectar,69.2,692
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,californicus,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,q,ns,NA,NA,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Trifolium.repens,nectar.and.pollen,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,mixtus,q,rob.base,Lathyrus.leucanthus,nectar,11.9,119
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Vicia.americana,nectar.and.pollen,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,bifarius,q,ns,NA,NA,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,rufocinctus,q,ns,NA,NA,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,mixtus,w,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,appositus,q,ft,NA,NA,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,nectar.and.pollen,11.9,119
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,aspen,a,1,Bombus,flavifrons,q,ft,NA,NA,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,aspen,a,1,Bombus,mixtus,q,frg,Dugaldia.hoopesii,nectar,8.1,81
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,aspen,a,1,Bombus,insularis,q,ns,NA,NA,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Dugaldia.hoopesii,nectar,10.2,102
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar.and.pollen,10.2,102
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar.and.pollen,10.2,102
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,32.8,328
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,wet,w,1,Bombus,appositus,w,frg,Collomia.linearis,nectar,NA,NA
Avery.Wash,AW,2022,8-Jul-22,189,9,JEO,14:15:00,15:15:00,60,mostly.clear.warm,dry,d,1,Bombus,appositus,w,frg,Collomia.linearis,nectar,NA,NA
Frogs.Pond,FP,2022,9-Jul-22,190,9,JEO,16:40:00,17:40:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,4.8,48
Frogs.Pond,FP,2022,9-Jul-22,190,9,JEO,16:40:00,17:40:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,4.8,48
Frogs.Pond,FP,2022,9-Jul-22,190,9,JEO,16:40:00,17:40:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,2.4,24
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA,NA,NA
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Vicia.americana,nectar.and.pollen,14.9,149
Frogs.Pond,FP,2022,9-Jul-22,190,9,JEO,16:40:00,17:40:00,60,clear.warm,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,nectar,2.4,24
Gothic.Spires,GS,2022,8-Jul-22,189,9,JEO,16:20:00,17:20:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,8.6,86
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Mertensia.ciliata,pollen,0.6,6
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Dugaldia.hoopesii,nectar,10.2,102
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Agoseris.glauca,nectar,0.4,4
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar.and.pollen,0.2,2
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,nectar,3.1,31
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,occidentalis,w,frg,Dugaldia.hoopesii,nectar.and.pollen,10.2,102
Gothic.Spires,GS,2022,8-Jul-22,189,9,JEO,16:20:00,17:20:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,8.6,86
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Ligularia.bigelovii,nectar,1.3,13
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,rufocinctus,w,frg,Solidago.multiradiata,nectar.and.pollen,9.1,91
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Potentilla.pulcherrima,nectar.and.pollen,111.2,1112
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Potentilla.pulcherrima,nectar.and.pollen,111.2,1112
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,nectar,3.1,31
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,rufocinctus,q,frg,Dugaldia.hoopesii,nectar,10.2,102
Avery.Wash,AW,2022,15-Jul-22,196,10,JEO,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar,10.2,102
Gothic.Spires,GS,2022,8-Jul-22,189,9,JEO,16:20:00,17:20:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,8.6,86
Avery.Wash,AW,2022,15-Jul-22,196,10,PJC,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,insularis,q,frg,Dugaldia.hoopesii,nectar,10.2,102
Avery.Wash,AW,2022,15-Jul-22,196,10,PJC,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,nectar.and.pollen,3.1,31
Avery.Wash,AW,2022,15-Jul-22,196,10,PJC,11:05:00,12:05:00,60,clear.warm,dry,d,1,Bombus,californicus,w,frg,Castilleja.sulphurea,nectar.and.pollen,NA,NA
Avery.Wash,AW,2022,15-Jul-22,196,10,PJC,11:05:00,12:05:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Dugaldia.hoopesii,nectar,10.2,102
Avery.Wash,AW,2022,15-Jul-22,196,10,PJC,11:05:00,12:05:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,nectar,3.1,31
Gothic.Spires,GS,2022,8-Jul-22,189,9,JEO,16:20:00,17:20:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar.and.pollen,8.6,86
Avery.Wash,AW,2022,15-Jul-22,196,10,PJC,11:05:00,12:05:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Mertensia.ciliata,nectar,0.6,6
Avery.Wash,AW,2022,22-Jul-22,203,11,JEO,13:20:00,14:20:00,60,clear.hot,dry,d,1,Bombus,bifarius,w,frg,Solidago.multiradiata,nectar,26.900000000000002,269
Avery.Wash,AW,2022,22-Jul-22,203,11,JEO,13:20:00,14:20:00,60,clear.hot,dry,d,1,Bombus,bifarius,w,frg,Solidago.multiradiata,nectar,26.900000000000002,269
Avery.Wash,AW,2022,22-Jul-22,203,11,JEO,13:20:00,14:20:00,60,clear.hot,dry,d,1,Bombus,flavifrons,w,frg,Ligularia.bigelovii,nectar,25.8,258
Avery.Wash,AW,2022,22-Jul-22,203,11,JEO,13:20:00,14:20:00,60,clear.hot,dry,d,1,Bombus,flavifrons,w,frg,Ligularia.bigelovii,nectar,25.8,258
